Date,STOXX_600_Global,Banks,Basic_Resources,Chemicals,Construction_Materials,Financial_Services,Food_Beverage,Health_Care,Industrial_Goods,Insurance,Media,Oil_Gas_Energy,Personal_Household,Real_Estate,Retail,Technology,Telecom,Travel_Leisure,Utilities,Automobiles_Parts
2017-12-12,31.17601776123047,13.216546058654785,31.757020950317383,19.996999740600586,40.40258026123047,40.42532730102539,43.194583892822266,63.80339813232422,47.3282470703125,21.124553680419922,19.549806594848633,22.842426300048828,25.115474700927734,15.342208862304688,59.017303466796875,40.53925323486328,21.551223754882812,80.83673095703125,22.757543563842773,
2017-12-13,31.095417022705078,13.195106506347656,31.96174430847168,19.823379516601562,40.26117706298828,40.59199142456055,43.2430419921875,63.59699249267578,47.208763122558594,21.135547637939453,19.57228660583496,22.605459213256836,25.115474700927734,15.342208862304688,58.81134033203125,40.71036148071289,21.590576171875,80.76017761230469,22.28008270263672,
2017-12-14,30.966449737548828,13.086126327514648,32.15928268432617,19.80759620666504,40.049072265625,40.36549758911133,43.17221450805664,63.3071174621582,46.991939544677734,21.15753746032715,19.478622436523438,22.565961837768555,25.0040225982666,15.365861892700195,58.64482498168945,40.5725212097168,21.555599212646484,80.41130828857422,22.00124168395996,
2017-12-15,30.90019989013672,13.005732536315918,32.32809066772461,19.83127212524414,40.10208511352539,40.21165084838867,43.11631774902344,63.27195739746094,46.881309509277344,21.212512969970703,19.478622436523438,22.422340393066406,24.492130279541016,15.456147193908691,58.54402542114258,40.448917388916016,21.446287155151367,80.43682861328125,22.073822021484375,
2017-12-18,31.248212814331055,13.141508102416992,32.97816848754883,19.973318099975586,40.521888732910156,40.70735549926758,43.72012710571289,63.86928939819336,47.660133361816406,21.498374938964844,19.478622436523438,22.648542404174805,24.562307357788086,15.731302261352539,59.03047180175781,41.06215286254883,21.573089599609375,81.4876708984375,22.3144588470459,
2017-12-19,31.110624313354492,13.120073318481445,32.66928482055664,19.949644088745117,40.43352508544922,40.399688720703125,43.645572662353516,63.4564208984375,47.5716552734375,21.329790115356445,19.399944305419922,22.469024658203125,24.529281616210938,15.709806442260742,58.63604736328125,40.862491607666016,21.721744537353516,81.1047592163086,22.06999969482422,
2017-12-20,30.93258285522461,13.070047378540039,32.99253463745117,19.728681564331055,40.203739166259766,40.117645263671875,43.4815788269043,62.70100784301758,47.36809158325195,21.13921546936035,19.369972229003906,22.519283294677734,24.529281616210938,15.59372615814209,58.066341400146484,40.37761688232422,21.66927719116211,80.2198715209961,21.955415725708008,
2017-12-21,31.10253143310547,13.17009449005127,33.452266693115234,19.8707332611084,40.49538040161133,40.34839630126953,43.690303802490234,63.25440216064453,47.45659637451172,21.197853088378906,19.369972229003906,22.842426300048828,24.529281616210938,15.550727844238281,58.29424285888672,40.5867805480957,21.73923683166504,80.73888397216797,21.871383666992188,
2017-12-22,30.96495246887207,13.080768585205078,33.488182067871094,19.83916473388672,40.415828704833984,40.33130645751953,43.5710334777832,63.061153411865234,47.50083923339844,21.168533325195312,19.369972229003906,22.849605560302734,24.595335006713867,15.524937629699707,58.3906364440918,40.52973556518555,21.791702270507812,80.37299346923828,21.932493209838867,
2017-12-27,31.021595001220703,13.020025253295898,33.8186149597168,19.8707332611084,40.49538040161133,40.47660446166992,43.54867172241211,63.29832077026367,47.589351654052734,21.15387725830078,19.36248207092285,22.89986801147461,24.67789649963379,15.623818397521973,58.627281188964844,40.415653228759766,21.800443649291992,80.37299346923828,21.88666343688965,
2017-12-28,30.91639518737793,12.998591423034668,33.96946334838867,19.736570358276367,40.468868255615234,40.36549758911133,43.36231231689453,63.17532730102539,47.38578414916992,21.13188362121582,19.325014114379883,22.835241317749023,24.65312385559082,15.623818397521973,58.49579620361328,40.120933532714844,21.835424423217773,80.47511291503906,21.77206802368164,
2017-12-29,30.96495246887207,12.98072624206543,34.335792541503906,19.760250091552734,40.442344665527344,40.536441802978516,43.25794982910156,63.280757904052734,47.288421630859375,21.146547317504883,19.325014114379883,22.828065872192383,24.65312385559082,15.701205253601074,58.53963088989258,40.01634216308594,21.95785140991211,79.98161315917969,21.833181381225586,
2018-01-02,30.83922576904297,12.970423698425293,34.675846099853516,19.7879638671875,40.17769241333008,40.330928802490234,43.11175537109375,63.12385559082031,47.08613204956055,21.070220947265625,19.275297164916992,22.832679748535156,24.57889175415039,15.564384460449219,58.116512298583984,40.014366149902344,21.993541717529297,79.49154663085938,21.711679458618164,
2018-01-03,31.01336669921875,12.989028930664062,34.60029983520508,19.779991149902344,40.394500732421875,40.51068115234375,43.767906188964844,63.62497329711914,47.49371337890625,21.051883697509766,19.22276496887207,23.146442413330078,24.756879806518555,15.659106254577637,58.151634216308594,40.660987854003906,21.967260360717773,80.23262786865234,21.677209854125977,
2018-01-04,31.33733558654785,13.207989692687988,34.72621154785156,19.85177230834961,41.182132720947266,41.06708908081055,44.535892486572266,63.71287536621094,48.167144775390625,21.246267318725586,19.279048919677734,23.395294189453125,24.864500045776367,15.60916519165039,58.151634216308594,41.012821197509766,21.95850944519043,81.56998443603516,21.97972297668457,
2018-01-05,31.645132064819336,13.226594924926758,34.798160552978516,20.059146881103516,41.62903594970703,41.48225402832031,45.400814056396484,64.73271942138672,48.681060791015625,21.436975479125977,19.481674194335938,23.510698318481445,25.03420639038086,15.774506568908691,58.722259521484375,41.51205062866211,22.085487365722656,82.5495834350586,22.27457046508789,
2018-01-08,31.69373321533203,13.266667366027832,35.283817291259766,20.162832260131836,41.81488037109375,41.63204574584961,45.90782928466797,64.66239929199219,48.92029571533203,21.49199104309082,19.541706085205078,23.65135955810547,25.021787643432617,15.926057815551758,58.6959342956543,41.43122863769531,22.089866638183594,82.72846984863281,22.266916275024414,
2018-01-09,31.85167121887207,13.326776504516602,35.733497619628906,20.254552841186523,42.11576843261719,41.76901626586914,46.49687194824219,64.79426574707031,49.15068435668945,21.675373077392578,19.72556495666504,23.7054500579834,25.04248809814453,15.889897346496582,58.915401458740234,41.50730514526367,22.124897003173828,83.1373291015625,22.07545280456543,
2018-01-10,31.746381759643555,13.601552963256836,35.78386306762695,19.89963150024414,41.8414306640625,41.82038116455078,46.16134262084961,64.00302124023438,48.92916488647461,21.869752883911133,19.72556495666504,23.716266632080078,24.943143844604492,15.61949634552002,58.204315185546875,41.08415222167969,21.984783172607422,82.089599609375,21.795923233032227,
